link,name,old_price,price
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzM3MjM2OTI2ODM3MTE6MTY2ODc5MjU0NDpzcF9hdGZfYnJvd3NlOjIwMDA4NjQ4MjI4MjA5ODo6MDo6&url=%2FAcer-A515-56-32DK-Display-i3-1115G4-Processor%2Fdp%2FB09R5VYRVN%2Fref%3Dsr_1_1369_sspa%3Fqid%3D1668792544%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1369-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Acer Aspire 5 A515-56-32DK Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 4GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S mode. ",$379.99,289.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzM3MjM2OTI2ODM3MTE6MTY2ODc5MjU0NDpzcF9hdGZfYnJvd3NlOjIwMDA2MzQyMjgwODI5ODo6MDo6&url=%2FLenovo-IdeaPad-Essential-Computer-i5-15-6%2Fdp%2FB09RNC69K8%2Fref%3Dsr_1_1370_sspa%3Fqid%3D1668792544%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1370-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Lenovo - 2022 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5 12th Gen - 15.6"" FHD Display - 8GB Memory - 512GB Storage - Windows 11 Pro ",$649.99,529.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzM3MjM2OTI2ODM3MTE6MTY2ODc5MjU0NDpzcF9hdGZfYnJvd3NlOjIwMDA4NjQ5OTczMTU5ODo6MDo6&url=%2FLenovo-2-1-Chromebook-Computer%2Fdp%2FB09RNCN3YV%2Fref%3Dsr_1_1371_sspa%3Fqid%3D1668792544%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1371-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Lenovo IdeaPad Flex 5i - 2022 - Chromebook 2-in-1 Laptop - Chrome OS - 13.3"" FHD Touch Display - 8GB Memory - 128GB Storage - Intel Core i3 11th Gen - Abyss Blue ",$429.99,299.
https://www.amazon.com/VivoBook-Portable-i7-8550U-Processor-S510UA-DS71/dp/B077XFNXX1/ref=sr_1_1372?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1372,"ASUS VivoBook S Ultra Thin and Portable Laptop, Intel Core i7-8550U Processor, 8GB DDR4 RAM, 128GB SSD+1TB HDD, 15.6” FHD WideView Display, ASUS NanoEdge Bezel, S510UA-DS71 ",$799.00,749.
https://www.amazon.com/MSI-Modern-14-B11MOU-1025-Notebook/dp/B09QWFWSBH/ref=sr_1_1373?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1373,"MSI Modern 14 14"" Ultra Thin and Light Professional Laptop Intel Core i7-1195G7 Iris Xe 8GB 512GB NVMe SSD Win11 - Gray (B11MOU-1025) ",nan,899.
https://www.amazon.com/HP-ProBook-Touch-Screen-Business-Graphics/dp/B07GDXZSSD/ref=sr_1_1374?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1374,"HP Probook 11-G2 11.6"" HD Touch-Screen Business Laptop, Intel Pentium 4405U (2.1GHz), 8GB Memory, 128GB SSD Storage, Intel HD Graphics 510, Windows 10 Pro - Gray ",nan,"1,186."
https://www.amazon.com/HP-Chromebook-11-11-6-Dual-core/dp/B09JFQW2ZT/ref=sr_1_1375?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1375,"HP Chromebook 11 G9 EE 11.6"" Chromebook - HD - 1366 x 768 - Intel Celeron N4500 Dual-core (2 Core) - 4 GB RAM - 32 GB Flash Memory ",nan,315.
https://www.amazon.com/Lenovo-ThinkPad-Gen2-20X10096US-Notebook/dp/B09JL3R29F/ref=sr_1_1376?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1376,"Lenovo ThinkPad L14 Gen2 20X10096US 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1165G7 Quad-core (4 Core) 2.80 GHz - 16 GB RAM - 512 GB SSD - Black ",nan,"1,399."
https://www.amazon.com/Lenovo-ThinkPad-21A0005QUS-Mobile-Workstation/dp/B09V31MBV4/ref=sr_1_1377?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1377,"Lenovo ThinkPad P14s Gen 2 21A0005QUS 14"" Mobile Workstation - Full HD - 1920 x 1080 - AMD Ryzen 7 PRO 5850U Octa-core (8 Core) 1.90 GHz - 16 GB RAM - 512 GB SSD - Black ",nan,"1,699."
https://www.amazon.com/HP-17-3-Gaming-Laptop-Computer/dp/B08BCML5TL/ref=sr_1_1378?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1378,HP Omen 17.3-in Gaming Laptop Computer i7 16GB 512GB RTX 2060 6GB - 17-cb1070nr - Black ,nan,"1,417."
https://www.amazon.com/TMB311R-31-C45D-WIN10-PRO-Intel-CELERON/dp/B08B42NF2L/ref=sr_1_1379?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1379,"TMB311R-31-C45D,WIN10 PRO Intel CELERON ",nan,203.
https://www.amazon.com/MSI-PresTige-Ultra-Professional-Laptop/dp/B09STCX4KH/ref=sr_1_1380?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1380,"MSI Prestige 14 EVO 14"" FHD Ultra Thin and Light Professional Laptop: Intel Core i7-1260P Iris Xe 16GB LPDDR4X 512GB NVMe SSD, Thunderbolt 4, MicroSD Card Reader, Win 11 Pro: Carbon Gray A12M-011 ",nan,"1,299."
https://www.amazon.com/Ergotron-C50-1100-0-CareFit-Slim-Notebook/dp/B07HYNJ5YP/ref=sr_1_1381?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1381,"Ergotron C50-1100-0 CareFit Slim - Cart for Notebook - Aluminum - White, Warm Gray - Screen Size: up to 15.6 inch ",nan,971.
https://www.amazon.com/Razer-Blade-Gaming-Laptop-2021/dp/B08SJJ8H7Z/ref=sr_1_1382?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1382,"Razer Blade Pro 17 Gaming Laptop 2021: Intel Core i7-10875H 8-Core, NVIDIA GeForce RTX 3080, 17.3"" 4K 120Hz, 32GB RAM, 1TB SSD - Chroma RGB - Thunderbolt 3 - SD Card Reader ",nan,"3,599."
https://www.amazon.com/Lenovo-ThinkPad-20XY00AHUS-Touchscreen-Notebook/dp/B09KMBR6CN/ref=sr_1_1383?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1383,"Lenovo ThinkPad X1 Yoga Gen 6 20XY00AHUS 14"" Touchscreen 2 in 1 Notebook - WUXGA - 1920 x 1200 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 16 GB RAM - 256 GB SSD - Storm Gray ","$1,979.00","1,639."
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzM3MjM2OTI2ODM3MTE6MTY2ODc5MjU0NDpzcF9tdGZfYnJvd3NlOjIwMDA5Nzk1MTQyODU5ODo6MDo6&url=%2FLenovo-Slim-7i-Windows-Display%2Fdp%2FB0B95SV7YF%2Fref%3Dsr_1_1384_sspa%3Fqid%3D1668792544%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1384-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Lenovo Slim 7i - 2022 - Slim & Light Weight Laptop - Windows 11 Home - 16"" Display - 16GB Memory - 1TB Storage - Intel i7 12th Gen - Storm Grey ","$1,479.99","1,199."
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzM3MjM2OTI2ODM3MTE6MTY2ODc5MjU0NDpzcF9tdGZfYnJvd3NlOjIwMDA2NzE5MzEyMzE5ODo6MDo6&url=%2FHP-Microsoft-Included-Windows-Student%2Fdp%2FB0B512DM4H%2Fref%3Dsr_1_1385_sspa%3Fqid%3D1668792544%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1385-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1%26smid%3DA9D6J376CGTLK,"2022 Newest HP Laptop with Microsoft Office Included 1-Year, 15.6"" HD Screen, AMD Athlon 3050U 16GB RAM 1TB SSD HDMI Port Webcam Gold White Windows 11 | College Student Bundle, ROKC HDMI Cable ",nan,549.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzM3MjM2OTI2ODM3MTE6MTY2ODc5MjU0NDpzcF9tdGZfYnJvd3NlOjIwMDA3MTUyNzM4NDg5ODo6MDo6&url=%2FLenovo-IdeaPad-Computer-i3-14-0-Display%2Fdp%2FB09YWPDCP6%2Fref%3Dsr_1_1386_sspa%3Fqid%3D1668792544%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1386-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Lenovo IdeaPad 1i - 2022 - Browse Laptop - Ultra-Fast Multi-Tasking - Windows 11 Home - 14"" HD Display - 4GB Memory - 128GB Storage - Intel Core i3 12th Gen - Cloud Grey ",$449.99,329.
https://www.amazon.com/MSI-Creator-Premium-Professional-Laptop/dp/B09SVXH5PC/ref=sr_1_1387?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1387,"MSI Creator Z16 16"" Premium Professional Laptop: Intel Core i7-12700H RTX 3060 16GB DDR5 1TB NVMe SSD, QHD+ 120hz 100% DCI-P3, Thunderbolt 4 w/ PD Charging, Win 11 Pro: Lunar Gray A12UET-031US ",nan,"2,358."
https://www.amazon.com/HP-15-6-Athlon-3150U-256GB/dp/B087XB81H8/ref=sr_1_1388?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1388,HP 15.6 Athlon 3150U 4G 256GB W ,nan,493.
https://www.amazon.com/500E-GEN2-CHRMBOOK-11-6-32GB/dp/B098TS9FRB/ref=sr_1_1389?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1389,500E GEN2 CHRMBOOK CEL/1.1 11.6 4GB 32GB ,nan,334.
https://www.amazon.com/14E-3015CE-1-20GHZ-32GB-CHRM/dp/B097YSX4SW/ref=sr_1_1390?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1390,14E G2 3015CE 1.20GHZ 14 4GB 32GB CHRM ,nan,358.
https://www.amazon.com/HP-14-Chromebook-Processor-Super-Fast/dp/B0BLXQZDNH/ref=sr_1_1391?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1391,"2023 HP 14"" FHD IPS Chromebook Laptop, Intel Celeron Processor Up to 2.75GHz, 4GB Ram, 128GB SSD, 4K Graphics, Super-Fast 6th Gen WiFi, Dale Silver, Chrome OS (Renewed) ",nan,149.
https://www.amazon.com/HP-14-Chromebook-Processor-Super-Fast/dp/B0BLTHKTVX/ref=sr_1_1392?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1392,"2023 HP 14"" FHD IPS Chromebook, Intel Pentium 4-Core Processor Up to 3.25GHz, 8GB Ram, 128GB SSD, 4K Graphics, Super-Fast 6th Gen WiFi, Dale Silver, Chrome OS (Renewed) (Dale Silver) ",nan,199.
https://www.amazon.com/Acer-Aspire-A515-56-347N-Slim-Laptop/dp/B0BL86VM7F/ref=sr_1_1393?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1393,"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode ",nan,379.
https://www.amazon.com/GIGABYTE-G5-ME-i5-12500H-ME-51US213SH/dp/B0BJP9879N/ref=sr_1_1394?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1394,"GIGABYTE G5 ME: 15.6"" FHD 144Hz, NVIDIA GeForce RTX 3050 Laptop GPU 6GB GDDR6, Intel Core i5-12500H, 16GB Memory, 512GB SSD, Win11 Home, Gaming Laptop (G5 ME-51US213SH) ",nan,940.
https://www.amazon.com/GIGABYTE-AERO-YE5-i7-12700H-YE5-74US748HP/dp/B0BJNL7NRJ/ref=sr_1_1395?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1395,"GIGABYTE AERO 17 YE5: 17.3"" 4K/UHD miniLED 120Hz, Intel Core i7-12700H, NVIDIA GeForce RTX 3080 Ti Laptop GPU 16GB GDDR6, 32GB DDR5 RAM, 2TB SSD, Win11 Pro (AERO 17 YE5-74US748HP) ",nan,"3,099."
https://www.amazon.com/SAMSUNG-Processor-Certified-Lightweight-NP954XED-KB1US/dp/B0BGMHN2PW/ref=sr_1_1396?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1396,"SAMSUNG 15.6” Galaxy Book2 Pro Laptop Computer|Windows 11 PRO | 16GB |256GB, 12th Gen Intel® Core™ i5-1240P Processor, Evo Certified, Lightweight, 2022 Model, Silver (NP954XED-KB1US) ",nan,"1,399."
https://www.amazon.com/MSI-Modern-Professional-Laptop-i3-1115G4/dp/B0BG1QDDK9/ref=sr_1_1397?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1397,"MSI Modern 14 14"" Ultra Thin and Light Professional Laptop Intel Core i3-1115G4 UMA 8GB 128GB NVMe SSD Win11 - Carbon Gray (B11MOU-1212) ",nan,600.
https://www.amazon.com/MSI-Gaming-i7-11800H-RTX3050-1TBNVMe/dp/B0BF8NMBRS/ref=sr_1_1398?qid=1668792544&rnid=13896617011&s=computers-intl-ship&sr=1-1398,"MSI Pulse GL66 15.6"" 144Hz 3ms FHD Gaming Laptop Intel Core i7-11800H RTX3050 16GB 1TBNVMe SSD Win11 - Gray (11UCK-1249) ",nan,"1,099."
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzM3MjM2OTI2ODM3MTE6MTY2ODc5MjU0NDpzcF9idGZfYnJvd3NlOjIwMDA5MTEyNTQzMDI5ODo6MDo6&url=%2FAcer-Chromebook-Octa-Core-Processor-CB514-2H-K7GF%2Fdp%2FB09SKSHWSD%2Fref%3Dsr_1_1399_sspa%3Fqid%3D1668792544%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1399-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,"Acer Chromebook 514 Laptop | 14"" FHD Display | MediaTek Kompanio 828 Octa-Core Processor | 8GB RAM | 64GB eMMC | Wi-Fi 6 | Backlit KB | Chrome OS | Up to 15 Hours Battery Life | CB514-2H-K7GF ",nan,409.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzM3MjM2OTI2ODM3MTE6MTY2ODc5MjU0NDpzcF9idGZfYnJvd3NlOjIwMDA5MzczNTg5MjE5ODo6MDo6&url=%2FAcer-i7-1260P-Graphics-Bluetooth-SF314-512-73YZ%2Fdp%2FB09YSYVV2R%2Fref%3Dsr_1_1400_sspa%3Fqid%3D1668792544%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1400-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,"Acer Swift 3 Intel Evo Thin&Light Laptop | 14"" QHD 100% sRGB | Intel Core i7-1260P | Intel Iris Xe Graphics | 16GB LPDDR4X | 1TB SSD | Killer Wi-Fi 6E AX1675|Bluetooth| Windows 11 Home |SF314-512-73YZ ",nan,"1,099."
https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMzM3MjM2OTI2ODM3MTE6MTY2ODc5MjU0NDpzcF9idGZfYnJvd3NlOjIwMDA3MTU1ODg3NDE5ODo6MDo6&url=%2FLenovo-Display-Storage-Graphics-Graphite%2Fdp%2FB09YWM1CM1%2Fref%3Dsr_1_1401_sspa%3Fqid%3D1668792544%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1401-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,"Lenovo Flex 5 Laptop, 14.0"" FHD Touch Display, AMD Ryzen 5 5500U, 16GB RAM, 512GB Storage, AMD Radeon Graphics, Windows 11 Home, Graphite Grey ",$799.99,649.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjkyOTMyMDAzNjk0ODkyOjE2Njg3OTI1NDY6c3BfYXRmX2Jyb3dzZToyMDAwNjM0MjI4MDgyOTg6OjA6Og&url=%2FLenovo-IdeaPad-Essential-Computer-i5-15-6%2Fdp%2FB09RNC69K8%2Fref%3Dsr_1_1393_sspa%3Fqid%3D1668792546%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1393-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Lenovo - 2022 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5 12th Gen - 15.6"" FHD Display - 8GB Memory - 512GB Storage - Windows 11 Pro ",$649.99,529.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjkyOTMyMDAzNjk0ODkyOjE2Njg3OTI1NDY6c3BfYXRmX2Jyb3dzZToyMDAwODY0ODIyODIwOTg6OjA6Og&url=%2FAcer-A515-56-32DK-Display-i3-1115G4-Processor%2Fdp%2FB09R5VYRVN%2Fref%3Dsr_1_1394_sspa%3Fqid%3D1668792546%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1394-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Acer Aspire 5 A515-56-32DK Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 4GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S mode. ",$379.99,289.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjkyOTMyMDAzNjk0ODkyOjE2Njg3OTI1NDY6c3BfYXRmX2Jyb3dzZToyMDAwODY0OTk3MzE1OTg6OjA6Og&url=%2FLenovo-2-1-Chromebook-Computer%2Fdp%2FB09RNCN3YV%2Fref%3Dsr_1_1395_sspa%3Fqid%3D1668792546%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1395-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,"Lenovo IdeaPad Flex 5i - 2022 - Chromebook 2-in-1 Laptop - Chrome OS - 13.3"" FHD Touch Display - 8GB Memory - 128GB Storage - Intel Core i3 11th Gen - Abyss Blue ",$429.99,299.
https://www.amazon.com/LG-17ZT90P-G-AX33U1-Gram-Lightweight-Notebook/dp/B09S5ZZMQC/ref=sr_1_1396?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1396,"LG 17ZT90P-G.AX33U1 17"" LG Gram Lightweight Notebook ",nan,"1,659."
https://www.amazon.com/LG-14ZT90P-G-AM13U1-Gram-Lightweight-Notebook/dp/B09S5NY6HD/ref=sr_1_1397?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1397,"LG 14ZT90P-G.AM13U1 14"" LG Gram Lightweight Notebook ",nan,"1,189."
https://www.amazon.com/LG-14ZT90P-G-AM32U1-Lightweight-Notebook-256GB/dp/B09S36W322/ref=sr_1_1398?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1398,"LG 14ZT90P-G.AM32U1 14"" Gram Lightweight Notebook, HDD TPM, 8GB DDR, 256GB SSD ",nan,"1,329."
https://www.amazon.com/LG-14ZT90P-G-AM33U1-Lightweight-Notebook-256GB/dp/B09S32BHQ4/ref=sr_1_1399?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1399,"LG 14ZT90P-G.AM33U1 14"" LG Gram Lightweight Notebook, HDD TPM, 8GB DDR, 256GB SSD ",nan,"1,329."
https://www.amazon.com/LG-15ZT90P-G-AM33U1-Gram-Lightweight-Notebook/dp/B09S5L6DGK/ref=sr_1_1400?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1400,"LG 15ZT90P-G.AM33U1 15"" LG Gram Lightweight Notebook ",nan,"1,469."
https://www.amazon.com/HP-EliteBook-840-Aero-Notebook/dp/B0B7NK29C9/ref=sr_1_1401?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1401,"HP EliteBook 840 Aero G8 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 16 GB Total RAM - 256 GB SSD ",nan,"1,659."
https://www.amazon.com/Dell-Latitude-9520-Touchscreen-Convertible/dp/B0B7JRFM4B/ref=sr_1_1402?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1402,"Dell Latitude 9000 9520 15"" Touchscreen Convertible 2 in 1 Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB Total RAM - 16 GB On-Board Memory - ",nan,"1,506."
https://www.amazon.com/Dell-Latitude-9000-9420-Notebook/dp/B0B7JQ7938/ref=sr_1_1403?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1403,"Dell Latitude 9000 9420 14"" Notebook - Full HD Plus - 1920 x 1200 - Intel Core i7 11th Gen i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB Total RAM - 256 GB SSD - Titan Gray ",nan,"1,609."
https://www.amazon.com/Dell-Latitude-7330-Notebook-Board/dp/B0B79GVFDF/ref=sr_1_1404?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1404,"Dell Latitude 7000 7330 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.80 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 256 GB SSD - Carbon Fiber - ",nan,"2,079."
https://www.amazon.com/Dell-Latitude-5000-5420-Notebook/dp/B0B19DDFCJ/ref=sr_1_1405?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1405,"Dell Latitude 5000 5420 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB Total RAM - 256 GB SSD ",nan,"1,499."
https://www.amazon.com/ASUS-ZenBook-UM433DA-DH75-90NB0PD6-M00680-1920x1080/dp/B084ZPT9ST/ref=sr_1_1406?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1406,"ASUS ZenBook 14 UM433DA-DH75 90NB0PD6-M00680 Silver Laptop/Ryzen 7 3700U/8GB/512GB PCIe SSD/14.0"" Flat Full HD (1920x1080)/AMD Radeon RX Vega 10/Windows 10 Home ",nan,"1,048."
https://www.amazon.com/Dell-Latitude-7330-Touchscreen-Convertible/dp/B09NHVPFX1/ref=sr_1_1407?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1407,"Dell Latitude 7000 7330 13.3"" Touchscreen Convertible 2 in 1 Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) 1.30 GHz - Intel Evo Platform - 16 GB Total RAM - ",nan,"1,795."
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjkyOTMyMDAzNjk0ODkyOjE2Njg3OTI1NDY6c3BfbXRmX2Jyb3dzZToyMDAwOTc5NTE0Mjg1OTg6OjA6Og&url=%2FLenovo-Slim-7i-Windows-Display%2Fdp%2FB0B95SV7YF%2Fref%3Dsr_1_1408_sspa%3Fqid%3D1668792546%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1408-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Lenovo Slim 7i - 2022 - Slim & Light Weight Laptop - Windows 11 Home - 16"" Display - 16GB Memory - 1TB Storage - Intel i7 12th Gen - Storm Grey ","$1,479.99","1,199."
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjkyOTMyMDAzNjk0ODkyOjE2Njg3OTI1NDY6c3BfbXRmX2Jyb3dzZToyMDAwNjcxOTMxMjMxOTg6OjA6Og&url=%2FHP-Microsoft-Included-Windows-Student%2Fdp%2FB0B512DM4H%2Fref%3Dsr_1_1409_sspa%3Fqid%3D1668792546%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1409-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1%26smid%3DA9D6J376CGTLK,"2022 Newest HP Laptop with Microsoft Office Included 1-Year, 15.6"" HD Screen, AMD Athlon 3050U 16GB RAM 1TB SSD HDMI Port Webcam Gold White Windows 11 | College Student Bundle, ROKC HDMI Cable ",nan,549.
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjkyOTMyMDAzNjk0ODkyOjE2Njg3OTI1NDY6c3BfbXRmX2Jyb3dzZToyMDAwNzE1MjczODQ4OTg6OjA6Og&url=%2FLenovo-IdeaPad-Computer-i3-14-0-Display%2Fdp%2FB09YWPDCP6%2Fref%3Dsr_1_1410_sspa%3Fqid%3D1668792546%26rnid%3D13896617011%26s%3Dcomputers-intl-ship%26sr%3D1-1410-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,"Lenovo IdeaPad 1i - 2022 - Browse Laptop - Ultra-Fast Multi-Tasking - Windows 11 Home - 14"" HD Display - 4GB Memory - 128GB Storage - Intel Core i3 12th Gen - Cloud Grey ",$449.99,329.
https://www.amazon.com/Dell-Latitude-5000-5520-Notebook/dp/B0B19F5X8C/ref=sr_1_1411?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1411,"Dell Latitude 5000 5520 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB Total RAM - 512 GB SSD - Titan Gray ",nan,"1,701."
https://www.amazon.com/Dell-Inspiron-Display-Integrated-Graphics/dp/B095Y8G3QS/ref=sr_1_1412?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1412,"Dell Precision 5000 5770 17"" Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i5 12th Gen i5-12600H Dodeca-core (12 Core) 2.70 GHz - 16 GB Total RAM - 512 GB SSD - Titan Gray ",nan,"2,558."
https://www.amazon.com/i7-9750H-2-6GHz-Windows-Metallic-GX502GV-PB74/dp/B07RKL5QL5/ref=sr_1_1413?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1413,Asus 15.6 Inch Intel Core i7-9750H 2.6GHz/ 16GB DDR4/ 512GB SSD/NVIDIA RTX 2060/ USB3.1/ Windows 10 64Bit (Metallic Black)/ GX502GV-PB74 ,nan,"2,018."
https://www.amazon.com/HP-Elite-c1030-13-5-Chromebook/dp/B08KL4Z5RJ/ref=sr_1_1414?qid=1668792546&rnid=13896617011&s=computers-intl-ship&sr=1-1414,HP Elite Chromebook Enterprise c1030 13.5-Inch Touchscreen Laptop - WUXGA+ 1920 x 1280 - Intel Core i7-10610U Quad-Core - 8 GB RAM - 128 GB SSD - Chrome OS - Intel UHD Graphics ,nan,"1,329."
